nama,f,m
yusfandi,0.0,1.0
yusfandy,0.0,1.0
yusfani,1.0,0.0
yusfanita,1.0,0.0
yusfanny,0.0,1.0
yusfanova,1.0,0.0
yusfendi,0.0,3.0
yusfi,3.0,6.0
yusfia,1.0,0.0
yusfian,0.0,4.0
yusfiani,1.0,1.0
yusfiansyah,0.0,1.0
yusfianti,1.0,0.0
yusfianto,0.0,1.0
yusfick,0.0,1.0
yusfidar,0.0,1.0
yusfihijrati,1.0,0.0
yusfik,0.0,1.0
yusfin,1.0,1.0
yusfina,16.0,0.0
yusfinuddin,0.0,1.0
yusfira,2.0,0.0
yusfita,5.0,0.0
yusfitrian,0.0,1.0
yusfitriani,1.0,0.0
yusfiuddin,0.0,1.0
yusfrida,1.0,0.0
yusfrilia,1.0,0.0
yusga,0.0,1.0
yusgarspd,0.0,1.0
yusha,0.0,5.0
yushafiz,0.0,1.0
yushairi,0.0,1.0
yushairy,0.0,1.0
yushan,0.0,3.0
yushar,0.0,8.0
yusharlis,0.0,1.0
yusharyanto,0.0,1.0
yushatia,1.0,0.0
yushendary,1.0,2.0
yusheru,0.0,1.0
yushi,1.0,0.0
yushia,1.0,0.0
yushida,1.0,0.0
yushidah,1.0,0.0
yushifa,0.0,1.0
yushinta,1.0,0.0
yushita,1.0,0.0
yushly,0.0,1.0
yusho,0.0,1.0
yushuf,0.0,3.0
yusi,49.0,18.0
yusia,4.0,0.0
yusiami,1.0,0.0
yusian,0.0,2.0
yusiana,13.0,0.0
yusiani,2.0,0.0
yusianor,1.0,0.0
yusiany,1.0,0.0
yusiar,1.0,0.0
yusiarti,1.0,0.0
yusiati,1.0,0.0
yusiatin,1.0,0.0
yusiawan,1.0,1.0
yusiawati,1.0,0.0
yusibra,0.0,1.0
yusidah,1.0,0.0
yusidha,1.0,0.0
yusie,4.0,0.0
yusifa,4.0,0.0
yusihnaga,1.0,0.0
yusika,2.0,1.0
yusil,0.0,1.0
yusila,1.0,0.0
yusilawati,2.0,0.0
yusiliansyah,0.0,1.0
yusilva,1.0,0.0
yusin,0.0,1.0
yusinda,1.0,0.0
yusinta,7.0,0.0
yusintus,0.0,1.0
yusipa,2.0,0.0
yusira,3.0,2.0
yusirah,1.0,0.0
yusirna,1.0,0.0
yusiro,2.0,0.0
yusirwan,0.0,1.0
yusita,14.0,0.0
yusitasari,1.0,0.0
yusiva,1.0,0.0
yusjayani,1.0,0.0
yuska,1.0,1.0
yuskal,0.0,1.0
yuskan,0.0,2.0
yuskar,1.0,3.0
yuskardiana,2.0,0.0
yuskarlin,1.0,0.0
yuskha,1.0,0.0
yuskhari,1.0,0.0
yuski,0.0,1.0
yuskia,0.0,1.0
yuskin,0.0,2.0
yusky,0.0,1.0
yuslah,1.0,1.0
yuslaini,1.0,0.0
yuslan,1.0,5.0
yuslansyah,0.0,1.0
yusli,1.0,4.0
yusliady,0.0,1.0
yuslian,0.0,1.0
yusliana,9.0,0.0
yusliandi,0.0,2.0
yusliando,0.0,1.0
yusliani,8.0,0.0
yuslianie,1.0,0.0
yusliansyah,0.0,12.0
yuslianti,4.0,0.0
yuslianto,0.0,2.0
yuslie,0.0,1.0
yuslika,1.0,0.0
yuslikhnastain,0.0,1.0
yuslin,3.0,0.0
yuslina,7.0,0.0
yuslinah,1.0,0.0
yuslinawati,1.0,0.0
yuslinda,5.0,0.0
yuslini,1.0,0.0
yuslintiana,1.0,0.0
yuslita,3.0,0.0
yusliyanti,1.0,0.0
yusly,0.0,1.0
yusma,10.0,5.0
yusmadi,0.0,1.0
yusmaeni,1.0,0.0
yusmahardhika,1.0,0.0
yusmahir,0.0,1.0
yusmaida,1.0,0.0
yusmaidar,1.0,0.0
yusmairah,1.0,0.0
yusmalik,0.0,1.0
yusmalinda,1.0,0.0
yusman,5.0,49.0
yusmana,0.0,1.0
yusmaniah,1.0,0.0
yusmaniar,3.0,0.0
yusmaniazar,1.0,0.0
yusmanidar,1.0,0.0
yusmanila,1.0,0.0
yusmanita,1.0,0.0
yusmanto,0.0,7.0
yusmapratama,0.0,1.0
yusmar,0.0,10.0
yusmarani,1.0,0.0
yusmarendra,0.0,1.0
yusmarendrra,0.0,1.0
yusmarita,1.0,0.0
yusmarlina,3.0,0.0
yusmarni,1.0,0.0
yusmaryono,0.0,1.0
yusmas,0.0,1.0
yusmasari,1.0,0.0
yusmat,0.0,1.0
yusmawan,3.0,2.0
yusmawati,6.0,0.0
yusmayanti,1.0,0.0
yusmayeni,1.0,0.0
yusmeliyana,1.0,0.0
yusmet,0.0,2.0
yusmi,11.0,2.0
yusmia,2.0,0.0
yusmiadi,0.0,1.0
yusmiani,1.0,0.0
yusmianto,0.0,2.0
yusmiarsih,1.0,0.0
yusmiasih,1.0,0.0
yusmiati,11.0,0.0
yusmiatin,1.0,0.0
yusmiaty,1.0,0.0
yusmical,0.0,1.0
yusmid,1.0,0.0
yusmida,1.0,0.0
yusmidar,1.0,0.0
yusmidayati,1.0,0.0
yusmilah,1.0,0.0
yusmin,3.0,7.0
yusmina,1.0,0.0
yusminah,2.0,0.0
yusminda,1.0,0.0
yusmini,3.0,0.0
yusminuddin,0.0,1.0
yusmiranda,1.0,0.0
yusmita,9.0,0.0
yusmitha,1.0,0.0
yusmon,0.0,1.0
yusmulyanto,0.0,1.0
yusna,23.0,4.0
yusnadi,0.0,4.0
yusnaeni,1.0,0.0
yusnah,3.0,1.0
yusnaila,1.0,0.0
yusnaim,0.0,1.0
yusnaini,1.0,0.0
yusnainy,1.0,0.0
yusnal,1.0,0.0
yusnan,0.0,14.0
yusnanda,3.0,1.0
yusnani,9.0,2.0
yusnaniah,4.0,0.0
yusnanie,1.0,0.0
yusnanik,2.0,0.0
yusnaningsih,2.0,0.0
yusnanitan,1.0,0.0
yusnaniwati,1.0,0.0
yusnansyah,0.0,1.0
yusnanto,0.0,4.0
yusnar,1.0,1.0
yusnari,1.0,2.0
yusnasaria,1.0,0.0
yusnawan,0.0,1.0
yusnawati,6.0,0.0
yusnelli,1.0,0.0
yusneni,3.0,0.0
yusni,26.0,137.0
yusnia,19.0,0.0
yusniah,12.0,0.0
yusniansyah,0.0,6.0
yusnianti,1.0,0.0
yusniar,18.0,1.0
yusniarti,2.0,0.0
yusniasari,1.0,0.0
yusniati,8.0,0.0
yusniawati,1.0,0.0
yusnica,1.0,0.0
yusnidar,8.0,0.0
yusnie,0.0,1.0
yusnilawati,1.0,0.0
yusnimar,1.0,0.0
yusnina,1.0,0.0
yusnindar,1.0,1.0
yusnita,138.0,0.0
yusnitasari,1.0,0.0
yusnitha,2.0,0.0
yusnizar,1.0,0.0
yusno,0.0,2.0
yusnong,0.0,1.0
yusny,0.0,1.0
yuso,0.0,2.0
yusoef,0.0,1.0
yusoron,0.0,1.0
yusova,0.0,1.0
yuspa,5.0,3.0
yuspadley,0.0,1.0
yuspal,0.0,1.0
yuspan,0.0,1.0
yuspanor,0.0,1.0
yuspar,0.0,1.0
yusparijal,0.0,1.0
yusparina,2.0,0.0
yuspendi,0.0,1.0
yuspi,3.0,2.0
yuspia,1.0,0.0
yuspian,0.0,3.0
yuspiana,2.0,0.0
yuspiani,1.0,0.0
yuspiansyah,0.0,1.0
yuspiati,1.0,0.0
yuspider,0.0,1.0
yuspila,1.0,0.0
yuspin,3.0,1.0
yuspina,12.0,0.0
yuspince,1.0,0.0
yuspira,1.0,0.0
yuspita,15.0,1.0
yuspitasari,2.0,0.0
yuspitawati,1.0,0.0
yuspriadi,0.0,1.0
yuspriyono,0.0,1.0
yusr,0.0,2.0
yusra,14.0,13.0
yusradi,0.0,2.0
yusrafitria,1.0,0.0
yusrah,2.0,1.0
yusrakh,2.0,0.0
yusral,0.0,1.0
yusran,11.0,258.0
yusranda,0.0,1.0
yusrandi,0.0,6.0
yusrandy,0.0,1.0
yusrang,0.0,1.0
yusrani,3.0,22.0
yusransyah,0.0,25.0
yusrantika,1.0,0.0
yusranuddin,0.0,1.0
yusranudin,0.0,1.0
yusranyah,0.0,1.0
yusravhika,1.0,0.0
yusrawiyah,1.0,0.0
yusredi,0.0,1.0
yusrel,0.0,1.0
yusrendi,0.0,1.0
yusri,34.0,139.0
yusria,4.0,0.0
yusriadi,0.0,23.0
yusriah,8.0,0.0
yusrian,0.0,4.0
yusriana,9.0,0.0
yusriandi,0.0,3.0
yusriani,14.0,1.0
yusrianis,1.0,0.0
yusriansyah,0.0,24.0
yusrianti,7.0,0.0
yusrianto,1.0,11.0
yusriantoro,0.0,1.0
yusrianur,0.0,1.0
yusriati,1.0,0.0
yusriatur,1.0,0.0
yusriawati,1.0,0.0
yusrie,1.0,0.0
yusriel,0.0,2.0
yusrifal,0.0,4.0
yusrifan,0.0,1.0
yusrifar,0.0,1.0
yusrifat,0.0,1.0
yusrihartono,0.0,1.0
yusril,0.0,147.0
yusriliana,1.0,0.0
yusrillah,0.0,1.0
yusrilyansah,0.0,1.0
yusrilyantho,0.0,1.0
yusrima,1.0,0.0
yusrin,0.0,9.0
yusrina,29.0,0.0
yusrinaldi,0.0,2.0
yusrini,6.0,0.0
yusrininda,1.0,0.0
yusripaiya,1.0,0.0
yusriputra,0.0,1.0
yusriputri,1.0,0.0
yusris,0.0,1.0
yusrisan,0.0,1.0
yusrita,1.0,0.0
yusriyadi,0.0,3.0
yusriyah,6.0,0.0
yusriyani,2.0,0.0
yusriyansa,0.0,1.0
yusriyansyah,0.0,1.0
yusriyanti,3.0,0.0
yusriyanto,0.0,1.0
yusriyati,1.0,0.0
yusriyyah,2.0,0.0
yusriza,0.0,1.0
yusrizal,0.0,10.0
yusro,0.0,8.0
yusrofi,0.0,1.0
yusroini,1.0,0.0
yusromi,0.0,1.0
yusron,0.0,37.0
yusroni,1.0,0.0
yusronsyah,0.0,1.0
yusrotul,2.0,0.0
yusrul,0.0,3.0
yusry,0.0,3.0
yussa,1.0,2.0
yussal,0.0,1.0
yussanti,1.0,0.0
yussanto,0.0,1.0
yussaputra,0.0,1.0
yusserliana,1.0,0.0
yussi,3.0,1.0
yussie,1.0,0.0
yussita,1.0,0.0
yussuf,0.0,1.0
yussy,1.0,0.0
yusta,1.0,0.0
yustadi,0.0,1.0
yustadinata,0.0,1.0
yustafana,0.0,1.0
yustamanah,1.0,0.0
yustan,0.0,2.0
yustani,0.0,2.0
yustania,2.0,0.0
yustaniah,1.0,0.0
yustanti,2.0,0.0
yustanto,0.0,6.0
yustar,0.0,3.0
yustari,0.0,1.0
yusteja,0.0,1.0
yusten,1.0,1.0
yustenli,0.0,1.0
yusthea,1.0,1.0
yusthina,4.0,0.0
yusti,14.0,4.0
yustia,11.0,1.0
yustian,3.0,9.0
yustiana,9.0,0.0
yustianah,1.0,0.0
yustiananda,1.0,0.0
yustiandari,1.0,0.0
yustiani,12.0,0.0
yustianingrum,2.0,0.0
yustianingsih,1.0,0.0
yustiansyah,0.0,1.0
yustianti,1.0,0.0
yustianto,1.0,5.0
yustiantoro,0.0,1.0
yustianur,0.0,1.0
yustianus,1.0,4.0
yustiar,3.0,0.0
yustiara,2.0,0.0
yustiarini,1.0,0.0
yustiarso,0.0,1.0
yustiasih,1.0,0.0
yustiati,1.0,0.0
yustiawan,0.0,4.0
yustiawati,1.0,0.0
yusticia,2.0,0.0
yusticio,0.0,2.0
yustie,2.0,0.0
yustien,1.0,0.0
yustifa,0.0,1.0
yustihaifa,0.0,1.0
yustihuda,0.0,1.0
yustiia,1.0,0.0
yustika,28.0,0.0
yustikarini,1.0,0.0
yustikawanti,1.0,0.0
yustikawati,2.0,0.0
yustiko,0.0,1.0
yustin,22.0,5.0
yustina,144.0,1.0
yustinah,5.0,0.0
yustinaning,1.0,0.0
yustinawati,1.0,0.0
yustine,3.0,0.0
yustini,8.0,0.0
yustinianus,0.0,1.0
yustinur,1.0,0.0
yustinus,1.0,46.0
yustiono,0.0,7.0
yustira,5.0,1.0
yustirani,1.0,0.0
yustisa,1.0,0.0
yustisan,0.0,1.0
yustisi,2.0,0.0
yustisia,12.0,1.0
yustisianne,1.0,0.0
yustisianur,0.0,1.0
yustisiawan,0.0,1.0
yustita,1.0,0.0
yustitia,5.0,1.0
yustiwan,1.0,2.0
yustiyan,1.0,0.0
yustiyanto,0.0,1.0
yustiyono,0.0,1.0
yustly,0.0,1.0
yustono,0.0,1.0
yustria,2.0,0.0
yustriana,3.0,0.0
yustriani,2.0,0.0
yustriaputri,1.0,0.0
yustus,0.0,3.0
yusty,0.0,1.0
yustya,1.0,0.0
yusu,1.0,0.0
yusuanike,1.0,0.0
yusub,0.0,4.0
yusuf,184.0,2840.0
yusufa,0.0,3.0
yusufab,0.0,1.0
yusufb,0.0,1.0
yusuffa,0.0,1.0
yusuffani,0.0,1.0
yusufi,0.0,1.0
yusufii,0.0,1.0
yusufirdauzi,0.0,1.0
yusufp,0.0,1.0
yusuful,0.0,2.0
yusufyahya,0.0,1.0
yusuk,0.0,1.0
yusup,10.0,230.0
yusupan,0.0,1.0
yusutopo,0.0,1.0
yusva,2.0,7.0
yusvandi,1.0,1.0
yusvani,0.0,1.0
yusvaningsih,1.0,0.0
yusvanita,1.0,0.0
yusvansyah,0.0,1.0
yusvarahim,0.0,2.0
yusvarima,1.0,0.0
yusvha,0.0,1.0
yusvi,3.0,1.0
yusvian,0.0,3.0
yusvianus,0.0,1.0
yusviar,0.0,1.0
yusvie,2.0,0.0
yusvieka,1.0,0.0
yusvika,1.0,0.0
yusvin,0.0,1.0
yusvina,3.0,0.0
yusvini,1.0,0.0
yusviona,1.0,0.0
yusvira,1.0,0.0
yusvita,9.0,0.0
yusvitasari,1.0,0.0
yuswa,0.0,1.0
yuswadi,0.0,2.0
yuswal,0.0,1.0
yuswan,0.0,4.0
yuswana,1.0,0.0
yuswanda,1.0,0.0
yuswandar,0.0,1.0
yuswandhani,1.0,0.0
yuswandi,0.0,2.0
yuswandih,0.0,1.0
yuswaningsih,1.0,0.0
yuswanti,4.0,0.0
yuswantini,1.0,0.0
yuswanto,0.0,10.0
yuswantoro,1.0,8.0
yuswar,0.0,2.0
yuswardhana,0.0,1.0
yuswardhani,0.0,2.0
yuswari,0.0,1.0
yuswati,6.0,0.0
yuswi,1.0,0.0
yuswiandar,0.0,1.0
yuswianti,2.0,0.0
yuswira,1.0,0.0
yuswiradi,0.0,1.0
yuswita,1.0,0.0
yuswizan,0.0,1.0
yuswo,0.0,1.0
yuswoko,0.0,1.0
yuswono,0.0,3.0
yuswoprihatmaji,0.0,1.0
yusy,2.0,1.0
yusya,0.0,2.0
yusyandika,0.0,1.0
yusyani,1.0,0.0
yusyanti,1.0,0.0
yusyron,0.0,1.0
yut,1.0,0.0
yuta,4.0,6.0
yutabara,0.0,1.0
yutak,0.0,1.0
yutama,1.0,0.0
yutantri,1.0,0.0
yutdistira,0.0,1.0
yutha,1.0,0.0
yuthasima,1.0,0.0
yuthika,1.0,0.0
yuthneka,0.0,1.0
yuti,11.0,2.0
yutiana,1.0,1.0
yutica,1.0,0.0
yutik,1.0,0.0
yutika,3.0,0.0
yutikah,1.0,0.0
yutin,1.0,0.0
yutinah,1.0,0.0
yutiroh,1.0,0.0
yutiyah,2.0,0.0
yutmiati,1.0,0.0
yutniati,1.0,0.0
yutrand,0.0,1.0
yutri,2.0,0.0
yutriani,1.0,0.0
yutriansyah,0.0,1.0
yutrini,1.0,0.0
yutrisningsih,1.0,0.0
yutti,2.0,0.0
yuttisna,1.0,0.0
yutty,1.0,0.0
yuty,1.0,0.0
yuuhana,1.0,0.0
yuuki,0.0,1.0
yuuna,3.0,0.0
yuusuf,0.0,1.0
yuvada,1.0,0.0
yuvalheart,0.0,1.0
yuvan,1.0,0.0
yuvana,1.0,1.0
yuvandy,0.0,1.0
yuvani,2.0,0.0
yuvanna,0.0,1.0
yuvarani,1.0,0.0
yuven,0.0,3.0
yuvenalis,0.0,5.0
yuvenchi,1.0,0.0
yuvens,0.0,1.0
yuvensis,0.0,1.0
yuvensius,0.0,12.0
yuventa,2.0,0.0
yuventia,1.0,0.0
yuventina,1.0,0.0
yuventinus,0.0,2.0
yuventius,0.0,4.0
yuventus,0.0,7.0
yuvi,2.0,6.0
yuvia,1.0,0.0
yuvian,0.0,1.0
yuviana,1.0,0.0
yuvianti,1.0,0.0
yuvianto,0.0,1.0
yuviar,1.0,0.0
yuvie,0.0,1.0
yuvika,1.0,0.0
yuvina,1.0,0.0
yuvino,0.0,1.0
yuviqa,1.0,0.0
yuvita,12.0,0.0
yuvy,0.0,1.0
yuwa,1.0,0.0
yuwadri,1.0,0.0
yuwafi,0.0,3.0
yuwair,0.0,1.0
yuwan,2.0,2.0
yuwana,9.0,10.0
yuwanda,1.0,3.0
yuwandana,0.0,1.0
yuwandani,1.0,0.0
yuwando,0.0,1.0
yuwandoko,0.0,1.0
yuwaningsih,1.0,0.0
yuwanita,2.0,0.0
yuwanto,0.0,4.0
yuwantono,0.0,1.0
yuwantoro,0.0,2.0
yuwata,0.0,1.0
yuwati,2.0,0.0
yuwawira,0.0,2.0
yuwelbert,0.0,1.0
yuwelin,1.0,0.0
yuwelny,2.0,0.0
yuwen,1.0,1.0
yuwendy,0.0,1.0
yuwiantika,1.0,0.0
yuwida,1.0,0.0
yuwidiwa,1.0,0.0
yuwin,1.0,0.0
yuwinda,2.0,0.0
yuwirah,1.0,0.0
yuwita,8.0,0.0
yuwono,3.0,74.0
yuyanti,1.0,0.0
yuyen,0.0,1.0
yuyin,1.0,0.0
yuyu,3.0,3.0
yuyud,0.0,3.0
yuyuh,1.0,0.0
yuyuk,5.0,0.0
yuyul,2.0,0.0
yuyum,1.0,0.0
yuyun,236.0,18.0
yuyung,0.0,1.0
yuyuniawati,1.0,0.0
yuyunra,1.0,0.0
yuyus,0.0,4.0
yuyut,0.0,4.0
yuzakkikum,0.0,1.0
yuzar,1.0,5.0
yuzarsif,0.0,6.0
yuzfa,0.0,1.0
yuzfaisyah,1.0,0.0
yuzhar,1.0,0.0
yuzi,0.0,3.0
yuziansyah,0.0,1.0
yuzma,0.0,2.0
yuzna,1.0,0.0
yuznizar,0.0,1.0
yuzolqi,0.0,1.0
yuzqi,0.0,1.0
yuzril,0.0,1.0
yuzsuf,0.0,1.0
yuzuf,0.0,1.0
yvaine,1.0,0.0
yves,0.0,1.0
yvette,1.0,0.0
yvonne,11.0,0.0
yyagung,0.0,1.0
yyanvizi,0.0,1.0
yymuizu,0.0,1.0
yyusuf,0.0,1.0
yz,0.0,1.0
z,34.0,55.0
za,8.0,8.0
zaa,0.0,1.0
zaad,0.0,1.0
zaadit,0.0,1.0
zaaef,0.0,2.0
zaafarani,1.0,2.0
zaafira,1.0,0.0
zaafirah,1.0,0.0
zaafirikrom,0.0,1.0
zaahid,0.0,2.0
zaahidah,1.0,0.0
zaahidiy,0.0,1.0
zaahir,0.0,2.0
zaahira,6.0,0.0
zaahirah,11.0,0.0
zaahiroh,1.0,0.0
zaahirulhaq,0.0,3.0
zaahirulhaqi,0.0,1.0
zaahiy,1.0,0.0
zaahiyah,3.0,0.0
zaahra,2.0,0.0
zaahwa,1.0,0.0
zaal,0.0,1.0
zaalan,0.0,1.0
zaalindra,1.0,0.0
zaaqiah,1.0,0.0
zaar,0.0,1.0
zaara,23.0,0.0
zaatara,0.0,1.0
zaavira,2.0,0.0
zabadi,0.0,2.0
zabady,0.0,1.0
zabani,0.0,1.0
zabaniah,0.0,2.0
zabar,0.0,1.0
zabarjad,1.0,1.0
zabarqi,0.0,1.0
zabarsyah,0.0,1.0
zabda,1.0,0.0
zabdah,1.0,0.0
zabdan,0.0,15.0
zabdi,1.0,0.0
zabdiel,0.0,1.0
zaber,0.0,1.0
zabet,1.0,0.0
zabian,0.0,1.0
zabidi,0.0,3.0
zabidin,0.0,1.0
zabidita,1.0,0.0
zabiir,0.0,1.0
zabil,0.0,3.0
zabila,4.0,0.0
zabilah,1.0,0.0
zabilatul,0.0,1.0
zabilla,1.0,0.0
zabina,2.0,0.0
zabinah,1.0,0.0
zabir,0.0,21.0
zabira,1.0,0.0
zabit,0.0,2.0
zabrajad,0.0,1.0
zabran,0.0,5.0
zabrienna,1.0,0.0
zabrina,12.0,0.0
zacaria,0.0,1.0
zacarias,0.0,1.0
zaccheo,0.0,1.0
zach,0.0,1.0
zachari,0.0,1.0
zachariah,0.0,1.0
zacharias,1.0,2.0
zacharry,0.0,1.0
zachary,0.0,12.0
zachawerus,1.0,2.0
zachery,0.0,3.0
zachie,1.0,0.0
zachira,2.0,0.0
zachirah,1.0,0.0
zachky,0.0,1.0
zachra,10.0,0.0
zachrah,3.0,0.0
zachrailly,2.0,0.0
zachran,0.0,1.0
zachratu,1.0,0.0
zachrawy,0.0,1.0
zachri,5.0,4.0
zachro,1.0,0.0
zachroni,0.0,2.0
zachrotul,1.0,0.0
zachrul,0.0,1.0
zachry,0.0,1.0
zachwa,4.0,0.0
zachy,0.0,1.0
zack,0.0,1.0
zackary,0.0,2.0
zackhary,0.0,1.0
zackhy,0.0,1.0
zacki,0.0,2.0
zackia,5.0,0.0
zackiah,1.0,0.0
zackie,0.0,2.0
zackilayali,0.0,1.0
zacklyn,0.0,1.0
zackwan,0.0,1.0
zacky,0.0,118.0
zackyla,0.0,1.0
zackyroh,1.0,0.0
zaclee,0.0,1.0
zacskia,1.0,0.0
zada,16.0,14.0
zadah,0.0,1.0
zaddan,0.0,1.0
zadi,0.0,1.0
zadia,1.0,0.0
zadiah,2.0,0.0
zadila,1.0,0.0
zadiq,0.0,1.0
zadira,1.0,0.0
zadit,0.0,1.0
zadkhiel,0.0,1.0
zadok,0.0,1.0
zadrak,0.0,1.0
zaduc,0.0,1.0
zadulloh,0.0,1.0
zadura,1.0,0.0
zadya,1.0,0.0
zae,0.0,1.0
zaed,0.0,3.0
zaeda,1.0,0.0
zaedah,1.0,0.0
zaedan,0.0,6.0
zaeden,0.0,1.0
zaedun,0.0,1.0
zaeidan,0.0,1.0
zaein,0.0,4.0
zaeinap,1.0,0.0
zaeini,0.0,1.0
zaekhomsyah,1.0,0.0
zaelani,0.0,20.0
zaelanti,1.0,0.0
zaelany,0.0,5.0
zaema,1.0,0.0
zaemah,3.0,0.0
zaemul,0.0,1.0
zaen,3.0,16.0
zaena,1.0,0.0
zaenab,53.0,1.0
zaenah,7.0,0.0
zaenal,4.0,209.0
zaenanto,0.0,1.0
zaenap,2.0,0.0
zaenawati,3.0,0.0
zaeni,1.0,26.0
zaeniah,1.0,0.0
zaenita,2.0,0.0
zaenu,0.0,1.0
zaenuddin,0.0,12.0
zaenudin,2.0,14.0
zaenul,0.0,5.0
zaenulloh,0.0,1.0
zaenuri,2.0,20.0
zaera,2.0,0.0
zaeri,0.0,2.0
zaero,0.0,1.0
zaeroji,0.0,1.0
zaery,0.0,1.0
zaeta,1.0,0.0
zaeyan,0.0,1.0
zafa,4.0,2.0
zafaat,0.0,1.0
zafachrie,0.0,1.0
zafania,1.0,0.0
zafansyahputra,0.0,1.0
zafanya,1.0,1.0
zafar,0.0,9.0
zafarah,1.0,0.0
zafarani,10.0,2.0
zafari,0.0,1.0
zafariansyah,0.0,1.0
zafarina,1.0,0.0
zafea,1.0,0.0
zafeea,1.0,0.0
zafeera,9.0,0.0
zafeerla,1.0,0.0
zafella,0.0,1.0
zaffan,0.0,3.0
zaffar,0.0,3.0
zaffira,3.0,0.0
zaffran,0.0,1.0
zafha,1.0,0.0
zafhira,2.0,0.0
zafi,0.0,1.0
zafia,1.0,0.0
zafian,0.0,1.0
zafid,0.0,1.0
zafie,0.0,1.0
zafier,0.0,6.0
zafiera,1.0,0.0
zafif,0.0,2.0
zafifah,1.0,0.0
zafina,20.0,0.0
zafinatun,1.0,0.0
zafir,0.0,8.0
zafira,111.0,1.0
zafirah,56.0,0.0
zafirana,1.0,0.0
zafiratun,1.0,0.0
zafiri,1.0,0.0
zafirly,0.0,1.0
zafiroh,3.0,0.0
zafirya,1.0,0.0
zafirza,0.0,1.0
zafit,0.0,1.0
zafitrah,1.0,0.0
zafitriyani,1.0,0.0
zaflan,0.0,10.0
zafli,0.0,2.0
zaflina,1.0,0.0
zafnat,0.0,1.0
zafra,0.0,1.0
zafran,0.0,128.0
zafransyah,0.0,1.0
zafreen,1.0,0.0
zafreena,1.0,0.0
zafri,0.0,2.0
zafrien,0.0,1.0
zafrija,0.0,1.0
zafrina,2.0,0.0
zafrul,0.0,1.0
zafrulloh,0.0,1.0
zafryuddin,0.0,1.0
zafta,0.0,1.0
zafutra,0.0,1.0
zafwan,0.0,1.0
zafyra,1.0,0.0
zafzifana,1.0,0.0
zagdish,0.0,1.0
zaghi,0.0,1.0
zagi,0.0,1.0
zagir,0.0,1.0
zagita,3.0,0.0
zagladi,1.0,2.0
zagoto,0.0,1.0
zah,1.0,2.0
zahab,0.0,1.0
zahabi,0.0,2.0
zahabia,1.0,0.0
zahabiya,4.0,0.0
zahad,1.0,0.0
zahair,0.0,3.0
zahan,0.0,1.0
zahaqiyah,1.0,0.0
zahar,2.0,3.0
zahara,57.0,0.0
zaharah,2.0,0.0
zaharani,4.0,0.0
zaharanie,1.0,0.0
zaharatussita,1.0,0.0
zahari,0.0,3.0
zaharia,1.0,0.0
zahariah,1.0,0.0
zahariansyah,0.0,1.0
zaharuddin,0.0,3.0
zaharudin,0.0,2.0
zaharya,1.0,0.0
zahbana,0.0,1.0
zahda,2.0,0.0
zahdam,0.0,1.0
zahdan,0.0,8.0
zahdina,1.0,0.0
zahedi,0.0,1.0
zahedy,0.0,1.0
zaheed,0.0,1.0
zaheen,5.0,2.0
zaheer,0.0,8.0
zaheera,2.0,0.0
zahemi,1.0,0.0
zahen,0.0,2.0
zaher,0.0,1.0
zahera,4.0,0.0
zaherrah,1.0,0.0
zaheruddin,2.0,2.0
zaherudin,1.0,0.0
zahfa,1.0,1.0
zahfar,0.0,1.0
zahfara,0.0,1.0
zahfir,0.0,1.0
zahfira,4.0,0.0
zahfirah,2.0,0.0
zahfitri,1.0,0.0
zahfran,0.0,7.0
zahfrand,0.0,1.0
zahfy,0.0,1.0
zahhra,2.0,0.0
zahhraatul,1.0,0.0
zahhwa,1.0,0.0
zahi,0.0,2.0
zahia,3.0,0.0
zahiah,1.0,0.0
zahian,0.0,3.0
zahibar,0.0,1.0
zahid,0.0,72.0
zahida,29.0,0.0
zahidabsi,0.0,1.0
zahidah,51.0,0.0
zahidan,1.0,2.0
zahidatul,2.0,0.0
zahidatun,1.0,0.0
zahidatunnida,1.0,0.0
zahiddah,1.0,0.0
zahidhan,0.0,1.0
zahidi,0.0,7.0
zahidin,0.0,8.0
zahidsyahtya,0.0,1.0
zahier,0.0,4.0
zahiera,2.0,0.0
zahima,0.0,1.0
zahin,1.0,5.0
zahindra,0.0,1.0
zahir,4.0,64.0
zahira,480.0,3.0
zahirah,158.0,0.0
zahiranda,3.0,0.0
zahirashafa,1.0,0.0
zahirasshofa,1.0,0.0
zahiratul,1.0,0.0
zahiraturrahma,1.0,0.0
zahiri,0.0,2.0
zahiriah,1.0,0.0
zahiro,2.0,1.0
zahiroh,8.0,0.0
zahirotul,1.0,0.0
zahirotussyifa,1.0,0.0
zahirra,2.0,0.0
zahiruddin,0.0,2.0
zahirul,0.0,7.0
zahirulhaq,0.0,1.0
zahiryan,0.0,1.0
zahiya,13.0,0.0
zahiyah,9.0,0.0
zahiyatus,1.0,0.0
zahiyyah,4.0,0.0
zahkia,1.0,0.0
zahky,0.0,2.0
zahla,1.0,0.0
zahlan,0.0,2.0
zahlia,2.0,0.0
zahliana,2.0,0.0
zahlika,1.0,0.0
zahlin,0.0,1.0
zahlul,0.0,1.0
zahmaliyadi,0.0,1.0
zahna,1.0,0.0
zahnaya,2.0,2.0
zahnia,1.0,0.0
zahniar,1.0,0.0
zahnir,1.0,0.0
zahputra,0.0,1.0
zahq,0.0,1.0
